make,model,variant,year,age,engine_cc,transmission,fuel_type,mileage_km,registered_city,bonnet,roof,trunk,front_left_door,front_right_door,rear_left_door,rear_right_door,front_left_fender,front_right_fender,rear_left_fender,rear_right_fender,pieces_paint_no_putty,pieces_with_putty,pieces_replaced,total_pieces_damaged,seals_intact,accidental,is_total_genuine,price_in_lacs,price_pkr
Toyota,Prius,1.8 S,2017,7,1800,Automatic,Hybrid,84381,Lahore,genuine,genuine,genuine,genuine,genuine,genuine,genuine,genuine,genuine,genuine,genuine,0,0,0,0,1,0,1,36.4,3640000
Suzuki,Cultus,Auto Gear Shift,2018,6,1000,Automatic,Petrol,68987,Islamabad,genuine,genuine,genuine,genuine,genuine,touchup_no_putty,genuine,genuine,genuine,genuine,touchup_no_putty,2,0,0,2,1,0,0,32.2,3220000
Honda,City,1.5 Aspire CVT (New Shape),2023,1,1500,Automatic,Petrol,11756,Karachi,genuine,genuine,genuine,genuine,genuine,genuine,touchup_no_putty,genuine,putty,genuine,genuine,1,1,0,2,1,0,0,45.2,4520000
Toyota,Prado,TX 2.7,2009,15,2700,Automatic,Petrol,179603,Lahore,genuine,genuine,genuine,genuine,genuine,genuine,genuine,genuine,genuine,touchup_no_putty,genuine,1,0,0,1,1,0,0,127.85,12785000
Toyota,Yaris,ATIV 1.3 CVT,2024,0,1300,Automatic,Petrol,7852,Rawalpindi,genuine,genuine,genuine,genuine,putty,genuine,genuine,genuine,touchup_no_putty,genuine,genuine,1,1,0,2,1,0,0,45.85,4585000
Honda,Civic,RS Turbo 1.5,2020,4,1500,Automatic,Petrol,56677,Rawalpindi,genuine,genuine,genuine,touchup_no_putty,genuine,genuine,genuine,genuine,genuine,genuine,genuine,1,0,0,1,1,0,0,50.95,5095000
Suzuki,Swift (Old),DLX 1.3,2021,3,1300,Manual,Petrol,35504,Gujranwala,genuine,genuine,genuine,genuine,genuine,genuine,touchup_no_putty,genuine,touchup_no_putty,genuine,touchup_no_putty,3,0,0,3,1,0,0,19.35,1935000
Honda,City,Aspire 1.5 Prosmatec,2016,8,1500,Automatic,Petrol,117775,Lahore,genuine,genuine,genuine,genuine,genuine,genuine,genuine,genuine,touchup_no_putty,genuine,touchup_no_putty,2,0,0,2,1,0,0,25.65,2565000
MG,HS,Exclusive 1.5 Turbo,2024,0,1500,Automatic,Petrol,2983,Islamabad,genuine,genuine,genuine,genuine,genuine,genuine,genuine,genuine,genuine,genuine,genuine,0,0,0,0,1,0,1,73.4,7340000
Hyundai,Elantra,GLS 2.0,2021,3,2000,Automatic,Petrol,33288,Lahore,genuine,genuine,genuine,genuine,genuine,genuine,genuine,genuine,touchup_no_putty,genuine,putty,1,1,0,2,1,0,0,54.25,5425000
Suzuki,Cultus,VXL,2021,3,1000,Manual,Petrol,48064,Rawalpindi,genuine,genuine,putty,genuine,genuine,genuine,touchup_no_putty,genuine,genuine,genuine,genuine,1,1,0,2,1,0,0,31.05,3105000
KIA,Picanto,Automatic,2024,0,1000,Automatic,Petrol,6245,Peshawar,genuine,genuine,genuine,genuine,touchup_no_putty,genuine,genuine,genuine,genuine,genuine,genuine,1,0,0,1,1,0,0,32.05,3205000
Honda,City,1.3 i-VTEC,2020,4,1300,Manual,Petrol,38087,Islamabad,genuine,genuine,genuine,genuine,genuine,genuine,touchup_no_putty,genuine,genuine,touchup_no_putty,touchup_no_putty,3,0,0,3,1,0,0,25.95,2595000
Suzuki,Mehran,VXR,2018,6,800,Manual,Petrol,70419,Rawalpindi,genuine,genuine,genuine,genuine,genuine,genuine,genuine,genuine,touchup_no_putty,touchup_no_putty,touchup_no_putty,3,0,0,3,1,0,0,7.15,715000
Honda,Vezel,Hybrid Z,2018,6,1500,Automatic,Hybrid,86101,Rawalpindi,genuine,genuine,genuine,genuine,genuine,genuine,genuine,genuine,genuine,genuine,genuine,0,0,0,0,1,0,1,38.2,3820000
Suzuki,Swift,GLX CVT,2024,0,1200,Automatic,Petrol,4003,Lahore,genuine,genuine,genuine,putty,genuine,genuine,genuine,genuine,genuine,genuine,genuine,0,1,0,1,1,0,0,44.75,4475000
Suzuki,Alto,VXR,2023,1,660,Manual,Petrol,14265,Lahore,genuine,genuine,genuine,genuine,putty,putty,genuine,genuine,putty,putty,genuine,0,4,0,4,1,0,0,21.45,2145000
Suzuki,Bolan,VX Euro II,2022,2,800,Manual,Petrol,36446,Rawalpindi,genuine,genuine,genuine,genuine,genuine,genuine,genuine,genuine,genuine,genuine,genuine,0,0,0,0,1,0,1,14.4,1440000
Hyundai,Elantra,GLS 2.0,2022,2,2000,Automatic,Petrol,47674,Lahore,genuine,genuine,genuine,genuine,genuine,genuine,genuine,genuine,touchup_no_putty,genuine,genuine,1,0,0,1,1,0,0,58.05,5805000
Toyota,Yaris,ATIV 1.3 CVT,2023,1,1300,Automatic,Petrol,7527,Rawalpindi,genuine,genuine,genuine,genuine,genuine,genuine,genuine,genuine,genuine,genuine,genuine,0,0,0,0,1,0,1,44.0,4400000
Suzuki,Mehran,VXR,2006,18,800,Manual,Petrol,267869,Lahore,replaced,touchup_no_putty,putty,replaced,putty,touchup_no_putty,putty,putty,touchup_no_putty,putty,replaced,3,5,3,11,1,0,0,3.8,380000
Toyota,Hilux,Revo Rocco,2022,2,2800,Automatic,Diesel,39419,Lahore,genuine,genuine,genuine,genuine,genuine,genuine,touchup_no_putty,genuine,genuine,genuine,touchup_no_putty,2,0,0,2,1,0,0,149.5,14950000
Suzuki,Alto,VXL AGS,2023,1,660,Automatic,Petrol,9940,Islamabad,genuine,genuine,genuine,touchup_no_putty,genuine,genuine,genuine,genuine,genuine,touchup_no_putty,genuine,2,0,0,2,1,0,0,28.65,2865000
Honda,Civic,1.8 i-VTEC Oriel (X),2018,6,1800,Automatic,Petrol,78580,Peshawar,genuine,genuine,genuine,genuine,genuine,genuine,genuine,genuine,genuine,genuine,genuine,0,0,0,0,1,0,1,44.1,4410000
Suzuki,Mehran,VXR,2016,8,800,Manual,Petrol,112347,Islamabad,genuine,genuine,genuine,genuine,genuine,genuine,genuine,genuine,genuine,genuine,genuine,0,0,0,0,1,0,1,7.25,725000
MG,HS,Exclusive 1.5 Turbo,2024,0,1500,Automatic,Petrol,2759,Islamabad,genuine,genuine,genuine,genuine,genuine,genuine,genuine,genuine,genuine,genuine,genuine,0,0,0,0,1,0,1,73.15,7315000
Toyota,Corolla,Altis 1.6,2024,0,1600,Automatic,Petrol,3597,Rawalpindi,putty,genuine,touchup_no_putty,putty,putty,genuine,touchup_no_putty,putty,touchup_no_putty,putty,putty,3,6,0,9,1,0,0,40.7,4070000
Suzuki,Mehran,VXR,2011,13,800,Manual,Petrol,215992,Islamabad,putty,genuine,touchup_no_putty,replaced,putty,replaced,replaced,putty,putty,touchup_no_putty,putty,2,5,3,10,0,1,0,3.8,380000
Toyota,Corolla,GLi 1.3 Automatic,2019,5,1300,Automatic,Petrol,92572,Karachi,genuine,genuine,genuine,genuine,genuine,genuine,touchup_no_putty,putty,genuine,genuine,touchup_no_putty,2,1,0,3,1,0,0,26.0,2600000
Daihatsu,Mira,ES,2014,10,660,Automatic,Petrol,100361,Islamabad,replaced,touchup_no_putty,replaced,replaced,putty,replaced,putty,putty,putty,putty,touchup_no_putty,2,5,4,11,0,1,0,8.0,800000
Hyundai,Sonata,2.5,2024,0,2500,Automatic,Petrol,7676,Lahore,genuine,genuine,genuine,genuine,genuine,genuine,genuine,genuine,genuine,genuine,genuine,0,0,0,0,1,0,1,107.35,10735000
Toyota,Prius,1.8 S,2018,6,1800,Automatic,Hybrid,97301,Islamabad,genuine,genuine,genuine,genuine,genuine,genuine,genuine,genuine,genuine,genuine,genuine,0,0,0,0,1,0,1,36.75,3675000
Hyundai,Sonata,2.5,2022,2,2500,Automatic,Petrol,27219,Lahore,putty,genuine,genuine,touchup_no_putty,genuine,genuine,genuine,genuine,genuine,genuine,genuine,1,1,0,2,1,0,0,89.9,8990000
MG,HS,Exclusive 1.5 Turbo,2023,1,1500,Automatic,Petrol,18580,Rawalpindi,genuine,genuine,genuine,genuine,touchup_no_putty,genuine,touchup_no_putty,genuine,genuine,genuine,touchup_no_putty,3,0,0,3,1,0,0,66.25,6625000
Honda,Civic,RS Turbo 1.5,2021,3,1500,Automatic,Petrol,50310,Karachi,putty,putty,putty,putty,putty,touchup_no_putty,putty,replaced,putty,putty,touchup_no_putty,2,8,1,11,0,1,0,18.0,1800000
Honda,Vezel,Hybrid Z,2016,8,1500,Automatic,Hybrid,92252,Faisalabad,genuine,genuine,genuine,genuine,touchup_no_putty,touchup_no_putty,touchup_no_putty,genuine,genuine,genuine,genuine,3,0,0,3,1,0,0,31.35,3135000
Honda,City,i-DSI 1.3,2005,19,1300,Manual,Petrol,256695,Karachi,touchup_no_putty,genuine,putty,touchup_no_putty,touchup_no_putty,putty,genuine,putty,putty,touchup_no_putty,putty,4,5,0,9,1,0,0,8.0,800000
Suzuki,Wagon R,VXL,2017,7,1000,Manual,Petrol,72824,Lahore,genuine,genuine,genuine,touchup_no_putty,genuine,genuine,genuine,genuine,genuine,genuine,genuine,1,0,0,1,1,0,0,24.45,2445000
Changan,Karvaan,Plus,2024,0,1000,Manual,Petrol,6203,Lahore,genuine,genuine,genuine,genuine,genuine,genuine,genuine,genuine,genuine,genuine,genuine,0,0,0,0,1,0,1,29.05,2905000
Suzuki,Cultus,VXL,2022,2,1000,Manual,Petrol,23516,Islamabad,genuine,genuine,putty,genuine,putty,genuine,genuine,genuine,genuine,putty,genuine,0,3,0,3,1,0,0,30.45,3045000
Changan,Karvaan,Plus,2020,4,1000,Manual,Petrol,67267,Gujranwala,putty,genuine,touchup_no_putty,putty,replaced,putty,touchup_no_putty,touchup_no_putty,touchup_no_putty,putty,putty,4,5,1,10,1,0,0,13.05,1305000
Toyota,Yaris,ATIV X 1.5 CVT,2021,3,1500,Automatic,Petrol,32764,Sialkot,putty,putty,touchup_no_putty,touchup_no_putty,putty,genuine,putty,putty,genuine,touchup_no_putty,touchup_no_putty,4,5,0,9,1,0,0,25.65,2565000
Honda,Civic,Oriel 1.5 Turbo (11th Gen),2023,1,1500,Automatic,Petrol,22753,Islamabad,genuine,genuine,genuine,genuine,touchup_no_putty,genuine,genuine,genuine,genuine,genuine,touchup_no_putty,2,0,0,2,1,0,0,84.6,8460000
Toyota,Corolla,Altis 1.6,2016,8,1600,Automatic,Petrol,141763,Rawalpindi,genuine,genuine,genuine,genuine,genuine,genuine,genuine,genuine,touchup_no_putty,touchup_no_putty,genuine,2,0,0,2,1,0,0,38.05,3805000
Suzuki,Every,PA / Join,2020,4,660,Automatic,Petrol,28928,Rawalpindi,genuine,genuine,genuine,genuine,touchup_no_putty,genuine,genuine,touchup_no_putty,genuine,touchup_no_putty,genuine,3,0,0,3,1,0,0,19.75,1975000
Toyota,Prius,1.8 S,2018,6,1800,Automatic,Hybrid,59001,Islamabad,genuine,genuine,genuine,genuine,genuine,genuine,genuine,genuine,touchup_no_putty,genuine,genuine,1,0,0,1,1,0,0,38.95,3895000
Honda,Civic,RS Turbo 1.5,2018,6,1500,Automatic,Petrol,81284,Lahore,genuine,genuine,genuine,genuine,genuine,genuine,touchup_no_putty,touchup_no_putty,genuine,genuine,touchup_no_putty,3,0,0,3,1,0,0,49.5,4950000
Honda,City,i-DSI 1.3,2004,20,1300,Manual,Petrol,328447,Karachi,genuine,genuine,genuine,genuine,touchup_no_putty,touchup_no_putty,genuine,touchup_no_putty,genuine,genuine,genuine,3,0,0,3,1,0,0,8.0,800000
Nissan,Dayz,Highway Star,2022,2,660,Automatic,Petrol,34680,Lahore,genuine,genuine,genuine,genuine,genuine,genuine,genuine,genuine,genuine,genuine,genuine,0,0,0,0,1,0,1,25.75,2575000
MG,HS,Exclusive 1.5 Turbo,2021,3,1500,Automatic,Petrol,34665,Karachi,genuine,genuine,genuine,genuine,genuine,touchup_no_putty,genuine,genuine,genuine,touchup_no_putty,genuine,2,0,0,2,1,0,0,55.05,5505000
Honda,City,i-DSI 1.3,2006,18,1300,Manual,Petrol,263424,Lahore,genuine,genuine,genuine,genuine,genuine,genuine,genuine,genuine,genuine,genuine,genuine,0,0,0,0,1,0,1,8.0,800000
Honda,Civic,Reborn 1.8 Prosmatec,2008,16,1800,Automatic,Petrol,261252,Karachi,genuine,genuine,genuine,genuine,putty,putty,genuine,putty,genuine,genuine,putty,0,4,0,4,1,0,0,8.3,830000
Suzuki,Swift,GLX CVT,2024,0,1200,Automatic,Petrol,5216,Faisalabad,genuine,genuine,genuine,genuine,genuine,genuine,genuine,genuine,genuine,genuine,genuine,0,0,0,0,1,0,1,47.5,4750000
Changan,Karvaan,Plus,2018,6,1000,Manual,Petrol,109808,Islamabad,genuine,genuine,genuine,touchup_no_putty,genuine,genuine,touchup_no_putty,genuine,genuine,touchup_no_putty,genuine,3,0,0,3,1,0,0,19.8,1980000
Suzuki,Cultus,VXL,2019,5,1000,Manual,Petrol,42595,Multan,genuine,genuine,genuine,genuine,genuine,touchup_no_putty,genuine,genuine,touchup_no_putty,genuine,touchup_no_putty,3,0,0,3,1,0,0,27.25,2725000
KIA,Sportage,FWD,2021,3,2000,Automatic,Petrol,56848,Karachi,genuine,genuine,genuine,genuine,genuine,genuine,genuine,genuine,genuine,genuine,genuine,0,0,0,0,1,0,1,57.6,5760000
Toyota,Yaris,ATIV 1.3 CVT,2020,4,1300,Automatic,Petrol,62022,Lahore,putty,genuine,genuine,genuine,genuine,genuine,putty,touchup_no_putty,genuine,putty,genuine,1,3,0,4,1,0,0,32.85,3285000
Toyota,Hilux,Revo Rocco,2022,2,2800,Automatic,Diesel,8704,Faisalabad,touchup_no_putty,putty,putty,putty,putty,touchup_no_putty,putty,putty,putty,putty,genuine,2,8,0,10,1,0,0,72.25,7225000
Toyota,Aqua,Hybrid S,2016,8,1500,Automatic,Hybrid,126016,Karachi,genuine,genuine,genuine,genuine,genuine,genuine,genuine,genuine,genuine,genuine,genuine,0,0,0,0,1,0,1,22.4,2240000
KIA,Sportage,AWD,2021,3,2000,Automatic,Petrol,54935,Islamabad,genuine,genuine,genuine,genuine,genuine,genuine,genuine,touchup_no_putty,genuine,touchup_no_putty,genuine,2,0,0,2,1,0,0,70.15,7015000
Toyota,Aqua,Hybrid S,2017,7,1500,Automatic,Hybrid,81909,Lahore,touchup_no_putty,genuine,genuine,genuine,genuine,genuine,genuine,genuine,putty,genuine,genuine,1,1,0,2,1,0,0,24.9,2490000
Suzuki,Mehran,VXR,2017,7,800,Manual,Petrol,74609,Faisalabad,genuine,genuine,genuine,touchup_no_putty,genuine,genuine,touchup_no_putty,touchup_no_putty,genuine,genuine,genuine,3,0,0,3,1,0,0,6.55,655000
Suzuki,Bolan,VX Euro II,2014,10,800,Manual,Petrol,164795,Lahore,genuine,genuine,genuine,touchup_no_putty,genuine,genuine,genuine,genuine,genuine,genuine,genuine,1,0,0,1,1,0,0,9.65,965000
KIA,Picanto,Automatic,2024,0,1000,Automatic,Petrol,2002,Lahore,putty,genuine,putty,putty,replaced,touchup_no_putty,putty,putty,putty,putty,putty,1,8,1,10,1,0,0,21.0,2100000
Toyota,Aqua,Hybrid S,2017,7,1500,Automatic,Hybrid,108238,Lahore,genuine,genuine,genuine,genuine,genuine,genuine,genuine,genuine,genuine,touchup_no_putty,genuine,1,0,0,1,1,0,0,25.9,2590000
Toyota,Hilux,Revo Rocco,2021,3,2800,Automatic,Diesel,41196,Rawalpindi,genuine,genuine,genuine,putty,putty,genuine,genuine,genuine,genuine,putty,genuine,0,3,0,3,1,0,0,124.85,12485000
Honda,Civic,Reborn 1.8 Prosmatec,2006,18,1800,Automatic,Petrol,242768,Islamabad,genuine,genuine,genuine,genuine,genuine,touchup_no_putty,genuine,touchup_no_putty,genuine,touchup_no_putty,genuine,3,0,0,3,1,0,0,10.15,1015000
Suzuki,Alto,VXR,2022,2,660,Manual,Petrol,12924,Rawalpindi,genuine,genuine,genuine,genuine,touchup_no_putty,genuine,genuine,genuine,genuine,touchup_no_putty,genuine,2,0,0,2,1,0,0,23.55,2355000
Suzuki,Every,PA / Join,2023,1,660,Automatic,Petrol,6101,Karachi,touchup_no_putty,putty,touchup_no_putty,replaced,genuine,replaced,putty,putty,putty,genuine,putty,2,5,2,9,1,1,0,9.65,965000
Hyundai,Sonata,2.5,2022,2,2500,Automatic,Petrol,39914,Rawalpindi,putty,genuine,putty,putty,touchup_no_putty,putty,putty,genuine,touchup_no_putty,touchup_no_putty,touchup_no_putty,4,5,0,9,1,0,0,65.5,6550000
Suzuki,Wagon R,VXL,2023,1,1000,Manual,Petrol,3000,Rawalpindi,genuine,genuine,genuine,genuine,genuine,touchup_no_putty,genuine,touchup_no_putty,touchup_no_putty,genuine,genuine,3,0,0,3,1,0,0,30.9,3090000
Honda,City,1.3 i-VTEC,2019,5,1300,Manual,Petrol,45762,Faisalabad,genuine,genuine,genuine,genuine,genuine,touchup_no_putty,putty,genuine,genuine,genuine,genuine,1,1,0,2,1,0,0,23.75,2375000
Suzuki,Wagon R,VXL,2020,4,1000,Manual,Petrol,50954,Rawalpindi,genuine,genuine,genuine,genuine,genuine,genuine,genuine,putty,genuine,genuine,genuine,0,1,0,1,1,0,0,26.0,2600000
Suzuki,Swift,GLX CVT,2022,2,1200,Automatic,Petrol,16531,Rawalpindi,genuine,genuine,genuine,genuine,genuine,touchup_no_putty,genuine,touchup_no_putty,touchup_no_putty,genuine,genuine,3,0,0,3,1,0,0,42.45,4245000
Honda,Civic,Oriel 1.5 Turbo (11th Gen),2022,2,1500,Automatic,Petrol,38174,Lahore,genuine,genuine,genuine,genuine,touchup_no_putty,genuine,touchup_no_putty,genuine,genuine,genuine,touchup_no_putty,3,0,0,3,1,0,0,75.7,7570000
Toyota,Corolla,Altis Grande 1.8,2017,7,1800,Automatic,Petrol,102376,Islamabad,genuine,genuine,genuine,genuine,genuine,genuine,touchup_no_putty,touchup_no_putty,genuine,genuine,genuine,2,0,0,2,1,0,0,53.25,5325000
Hyundai,Sonata,2.5,2024,0,2500,Automatic,Petrol,6963,Islamabad,genuine,genuine,genuine,genuine,genuine,touchup_no_putty,genuine,touchup_no_putty,genuine,touchup_no_putty,genuine,3,0,0,3,1,0,0,110.15,11015000
Honda,City,i-DSI 1.3,2004,20,1300,Manual,Petrol,300893,Rawalpindi,genuine,genuine,genuine,genuine,genuine,genuine,genuine,genuine,genuine,genuine,genuine,0,0,0,0,1,0,1,8.0,800000
Toyota,Corolla,Altis 1.6,2024,0,1600,Automatic,Petrol,627,Islamabad,genuine,genuine,genuine,touchup_no_putty,genuine,genuine,genuine,touchup_no_putty,touchup_no_putty,genuine,genuine,3,0,0,3,1,0,0,64.25,6425000
Suzuki,Mehran,VXR,2015,9,800,Manual,Petrol,143139,Islamabad,genuine,genuine,genuine,genuine,genuine,genuine,genuine,genuine,genuine,genuine,genuine,0,0,0,0,1,0,1,6.9,690000
Honda,Civic,RS Turbo 1.5,2021,3,1500,Automatic,Petrol,49942,Islamabad,genuine,genuine,genuine,touchup_no_putty,genuine,genuine,touchup_no_putty,touchup_no_putty,genuine,genuine,genuine,3,0,0,3,1,0,0,54.65,5465000
Honda,Vezel,Hybrid Z,2018,6,1500,Automatic,Hybrid,101051,Karachi,genuine,genuine,genuine,genuine,touchup_no_putty,genuine,genuine,genuine,touchup_no_putty,genuine,touchup_no_putty,3,0,0,3,1,0,0,30.8,3080000
KIA,Sportage,AWD,2020,4,2000,Automatic,Petrol,48207,Lahore,genuine,genuine,genuine,genuine,genuine,genuine,genuine,genuine,genuine,genuine,genuine,0,0,0,0,1,0,1,67.3,6730000
Toyota,Corolla,Altis Grande 1.8,2019,5,1800,Automatic,Petrol,66162,Islamabad,touchup_no_putty,genuine,genuine,genuine,genuine,genuine,genuine,genuine,genuine,touchup_no_putty,genuine,2,0,0,2,1,0,0,58.3,5830000
MG,HS,Exclusive 1.5 Turbo,2020,4,1500,Automatic,Petrol,69680,Lahore,genuine,genuine,genuine,genuine,touchup_no_putty,genuine,genuine,genuine,touchup_no_putty,genuine,genuine,2,0,0,2,1,0,0,52.1,5210000
Toyota,Aqua,Hybrid S,2019,5,1500,Automatic,Hybrid,73500,Rawalpindi,genuine,genuine,genuine,genuine,genuine,genuine,genuine,genuine,genuine,genuine,genuine,0,0,0,0,1,0,1,29.55,2955000
Honda,Civic,Rebirth 1.8 VTi Oriel,2015,9,1800,Automatic,Petrol,115018,Rawalpindi,genuine,genuine,genuine,genuine,genuine,genuine,touchup_no_putty,genuine,genuine,touchup_no_putty,genuine,2,0,0,2,1,0,0,23.25,2325000
Toyota,Prado,TX 2.7,2018,6,2700,Automatic,Petrol,84985,Lahore,genuine,genuine,genuine,genuine,genuine,genuine,genuine,genuine,genuine,putty,putty,0,2,0,2,1,0,0,162.45,16245000
Toyota,Prado,TX 2.7,2012,12,2700,Automatic,Petrol,140833,Lahore,genuine,genuine,genuine,genuine,genuine,genuine,putty,putty,touchup_no_putty,putty,genuine,1,3,0,4,1,0,0,129.1,12910000
Suzuki,Alto,VXR,2019,5,660,Manual,Petrol,54591,Islamabad,genuine,genuine,genuine,genuine,genuine,touchup_no_putty,genuine,genuine,genuine,genuine,touchup_no_putty,2,0,0,2,1,0,0,21.45,2145000
Honda,City,Aspire 1.5 Prosmatec,2014,10,1500,Automatic,Petrol,173284,Rawalpindi,replaced,touchup_no_putty,replaced,putty,putty,putty,replaced,putty,putty,putty,touchup_no_putty,2,6,3,11,1,0,0,10.2,1020000
Honda,Vezel,Hybrid Z,2020,4,1500,Automatic,Hybrid,58060,Faisalabad,putty,touchup_no_putty,touchup_no_putty,putty,putty,putty,touchup_no_putty,genuine,putty,putty,touchup_no_putty,4,6,0,10,1,0,0,23.8,2380000
Toyota,Prado,TX 2.7,2020,4,2700,Automatic,Petrol,36978,Karachi,genuine,genuine,genuine,genuine,genuine,genuine,touchup_no_putty,genuine,genuine,touchup_no_putty,genuine,2,0,0,2,1,0,0,184.2,18420000
Honda,City,i-DSI 1.3,2007,17,1300,Manual,Petrol,234696,Lahore,genuine,genuine,genuine,genuine,genuine,genuine,genuine,touchup_no_putty,genuine,genuine,genuine,1,0,0,1,1,0,0,8.25,825000
Toyota,Corolla,GLi 1.3 Automatic,2020,4,1300,Automatic,Petrol,51111,Karachi,genuine,genuine,genuine,genuine,genuine,genuine,genuine,genuine,genuine,putty,genuine,0,1,0,1,1,0,0,29.4,2940000
Toyota,Corolla,GLi 1.3 Automatic,2019,5,1300,Automatic,Petrol,63918,Lahore,genuine,genuine,genuine,genuine,genuine,genuine,genuine,genuine,genuine,genuine,touchup_no_putty,1,0,0,1,1,0,0,30.8,3080000
Honda,Civic,RS Turbo 1.5,2021,3,1500,Automatic,Petrol,39218,Lahore,genuine,genuine,genuine,genuine,genuine,genuine,genuine,genuine,genuine,genuine,genuine,0,0,0,0,1,0,1,56.25,5625000
Toyota,Prius,1.8 S,2018,6,1800,Automatic,Hybrid,80358,Peshawar,genuine,genuine,genuine,genuine,genuine,genuine,genuine,genuine,genuine,genuine,genuine,0,0,0,0,1,0,1,35.9,3590000
KIA,Sportage,AWD,2022,2,2000,Automatic,Petrol,28124,Lahore,genuine,genuine,genuine,genuine,putty,genuine,touchup_no_putty,touchup_no_putty,genuine,genuine,putty,2,2,0,4,1,0,0,68.65,6865000
Suzuki,Swift (Old),DLX 1.3,2014,10,1300,Manual,Petrol,151374,Lahore,putty,genuine,genuine,genuine,genuine,genuine,genuine,genuine,genuine,genuine,genuine,0,1,0,1,1,0,0,13.05,1305000
KIA,Sportage,AWD,2021,3,2000,Automatic,Petrol,63139,Faisalabad,touchup_no_putty,genuine,putty,touchup_no_putty,putty,putty,putty,putty,putty,putty,replaced,2,7,1,10,1,0,0,41.95,4195000
Toyota,Corolla,Altis Grande 1.8,2023,1,1800,Automatic,Petrol,20428,Lahore,genuine,genuine,genuine,genuine,genuine,genuine,putty,putty,genuine,genuine,genuine,0,2,0,2,1,0,0,65.45,6545000
Honda,Civic,Reborn 1.8 Prosmatec,2007,17,1800,Automatic,Petrol,189516,Karachi,genuine,genuine,genuine,genuine,genuine,genuine,genuine,genuine,genuine,genuine,genuine,0,0,0,0,1,0,1,10.5,1050000
KIA,Sportage,FWD,2020,4,2000,Automatic,Petrol,54273,Lahore,genuine,genuine,genuine,genuine,genuine,putty,putty,touchup_no_putty,genuine,genuine,genuine,1,2,0,3,1,0,0,55.25,5525000
Honda,Civic,RS Turbo 1.5,2018,6,1500,Automatic,Petrol,87281,Faisalabad,genuine,genuine,genuine,genuine,genuine,genuine,genuine,genuine,genuine,genuine,genuine,0,0,0,0,1,0,1,47.3,4730000
Honda,City,1.5 Aspire CVT (New Shape),2024,0,1500,Automatic,Petrol,3785,Multan,genuine,genuine,genuine,genuine,genuine,genuine,genuine,genuine,genuine,genuine,genuine,0,0,0,0,1,0,1,51.35,5135000
Honda,City,Aspire 1.5 Prosmatec,2018,6,1500,Automatic,Petrol,85294,Islamabad,genuine,genuine,genuine,genuine,genuine,genuine,genuine,genuine,genuine,genuine,genuine,0,0,0,0,1,0,1,30.05,3005000
Honda,Civic,Oriel 1.5 Turbo (11th Gen),2023,1,1500,Automatic,Petrol,21598,Lahore,genuine,genuine,genuine,genuine,genuine,genuine,genuine,genuine,genuine,genuine,genuine,0,0,0,0,1,0,1,84.5,8450000
Toyota,Corolla,Altis Grande 1.8,2016,8,1800,Automatic,Petrol,71003,Rawalpindi,genuine,genuine,genuine,genuine,touchup_no_putty,genuine,genuine,genuine,touchup_no_putty,genuine,genuine,2,0,0,2,1,0,0,46.25,4625000
Toyota,Prado,TX 2.7,2017,7,2700,Automatic,Petrol,76907,Lahore,putty,genuine,touchup_no_putty,replaced,putty,touchup_no_putty,putty,touchup_no_putty,touchup_no_putty,touchup_no_putty,putty,5,4,1,10,1,0,0,122.15,12215000
Honda,Civic,Rebirth 1.8 VTi Oriel,2015,9,1800,Automatic,Petrol,92943,Lahore,genuine,genuine,genuine,genuine,genuine,touchup_no_putty,genuine,touchup_no_putty,genuine,genuine,genuine,2,0,0,2,1,0,0,24.1,2410000
Honda,City,Aspire 1.5 Prosmatec,2015,9,1500,Automatic,Petrol,112541,Peshawar,genuine,genuine,genuine,genuine,genuine,genuine,genuine,genuine,genuine,touchup_no_putty,genuine,1,0,0,1,1,0,0,24.15,2415000
Toyota,Corolla,Altis Grande 1.8,2017,7,1800,Automatic,Petrol,104249,Unregistered,genuine,genuine,genuine,genuine,genuine,genuine,genuine,genuine,genuine,genuine,genuine,0,0,0,0,1,0,1,51.4,5140000
Toyota,Prius,1.8 S,2018,6,1800,Automatic,Hybrid,69482,Lahore,genuine,genuine,genuine,genuine,putty,genuine,putty,touchup_no_putty,genuine,putty,genuine,1,3,0,4,1,0,0,34.25,3425000
Honda,City,i-DSI 1.3,2005,19,1300,Manual,Petrol,289388,Lahore,genuine,genuine,genuine,genuine,genuine,genuine,genuine,genuine,genuine,genuine,genuine,0,0,0,0,1,0,1,8.0,800000
